cycle,state,state_name,district,election_date,redistricting_era,cook_pvi,competitive,dem_name,rep_name,dem_incumbent,rep_incumbent,dem_previous_vote_share,rep_previous_vote_share,dem_fundraising_usd,rep_fundraising_usd,dem_vote_share,rep_vote_share,turnout,winner_party,partisan_lean,incumbency_advantage,economic_index,demographic_turnout_index,historical_turnout_rate,registered_voters,pollster,poll_sample_size,poll_population,poll_sponsor_class,poll_methodology,dem_poll_pct,rep_poll_pct,race_id,dem_option_id,rep_option_id,incumbent_party,previous_dem_share,previous_rep_share,polling_dem_share_base
2020,MN,Minnesota,MN-03,2020-11-03,2012_2020,2.55,False,DEM nominee MN-03 2020,REP nominee MN-03 2020,True,False,0.5812,0.4188,492704,652817,0.5705,0.4295,339660,DEM,2.55,4.0,-0.3,-0.816,0.55,602134,District Panel Polling,400,lv,nonpartisan,mixed,57.53,42.47,US-HOUSE-MN-03-2020,US-HOUSE-MN-03-2020-D,US-HOUSE-MN-03-2020-R,DEM,0.5812,0.4188,0.5753
2020,MN,Minnesota,MN-04,2020-11-03,2012_2020,-0.75,True,DEM nominee MN-04 2020,REP nominee MN-04 2020,False,True,0.5016,0.4984,2709090,835607,0.5138,0.4862,304618,DEM,-0.75,4.0,-0.3,1.1428,0.55,508068,District Panel Polling,600,lv,nonpartisan,mixed,50.47,49.53,US-HOUSE-MN-04-2020,US-HOUSE-MN-04-2020-D,US-HOUSE-MN-04-2020-R,REP,0.5016,0.4984,0.5047
2020,MN,Minnesota,MN-05,2020-11-03,2012_2020,-4.53,True,DEM nominee MN-05 2020,REP nominee MN-05 2020,False,True,0.446,0.554,1074792,2037073,0.449,0.551,335008,REP,-4.53,4.0,-0.3,-1.2984,0.55,554109,District Panel Polling,600,lv,nonpartisan,mixed,47.36,52.64,US-HOUSE-MN-05-2020,US-HOUSE-MN-05-2020-D,US-HOUSE-MN-05-2020-R,REP,0.446,0.554,0.4736
2020,MN,Minnesota,MN-06,2020-11-03,2012_2020,-7.91,False,DEM nominee MN-06 2020,REP nominee MN-06 2020,False,True,0.3906,0.6094,331465,699291,0.4048,0.5952,259157,REP,-7.91,4.0,-0.3,-1.8848,0.55,476368,District Panel Polling,400,lv,nonpartisan,mixed,40.97,59.03,US-HOUSE-MN-06-2020,US-HOUSE-MN-06-2020-D,US-HOUSE-MN-06-2020-R,REP,0.3906,0.6094,0.4097
2020,MN,Minnesota,MN-07,2020-11-03,2012_2020,-7.07,False,DEM nominee MN-07 2020,REP nominee MN-07 2020,False,True,0.4067,0.5933,339284,247021,0.4043,0.5957,335398,REP,-7.07,4.0,-0.3,1.8278,0.55,590810,District Panel Polling,400,lv,nonpartisan,mixed,40.93,59.07,US-HOUSE-MN-07-2020,US-HOUSE-MN-07-2020-D,US-HOUSE-MN-07-2020-R,REP,0.4067,0.5933,0.4093
2020,MN,Minnesota,MN-08,2020-11-03,2012_2020,-0.54,True,DEM nominee MN-08 2020,REP nominee MN-08 2020,False,True,0.4971,0.5029,1634062,1268563,0.4993,0.5007,368941,REP,-0.54,4.0,-0.3,-0.035,0.55,630714,District Panel Polling,600,lv,nonpartisan,mixed,51.23,48.77,US-HOUSE-MN-08-2020,US-HOUSE-MN-08-2020-D,US-HOUSE-MN-08-2020-R,REP,0.4971,0.5029,0.5123
2020,MO,Missouri,MO-01,2020-11-03,2012_2020,-21.04,False,DEM nominee MO-01 2020,REP nominee MO-01 2020,False,True,0.2826,0.7174,207542,363934,0.2634,0.7366,287317,REP,-21.04,4.0,-0.3,1.3413,0.55,545723,District Panel Polling,400,lv,nonpartisan,mixed,23.29,76.71,US-HOUSE-MO-01-2020,US-HOUSE-MO-01-2020-D,US-HOUSE-MO-01-2020-R,REP,0.2826,0.7174,0.2329
2020,MO,Missouri,MO-02,2020-11-03,2012_2020,-13.76,False,DEM nominee MO-02 2020,REP nominee MO-02 2020,False,True,0.3585,0.6415,158838,150875,0.3807,0.6193,236014,REP,-13.76,4.0,-0.3,-1.2218,0.55,475130,District Panel Polling,400,lv,nonpartisan,mixed,40.08,59.92,US-HOUSE-MO-02-2020,US-HOUSE-MO-02-2020-D,US-HOUSE-MO-02-2020-R,REP,0.3585,0.6415,0.4008
2020,MO,Missouri,MO-03,2020-11-03,2012_2020,-22.35,False,DEM nominee MO-03 2020,REP nominee MO-03 2020,False,True,0.2432,0.7568,405967,720181,0.2621,0.7379,315095,REP,-22.35,4.0,-0.3,0.4966,0.55,600617,District Panel Polling,400,lv,nonpartisan,mixed,26.94,73.06,US-HOUSE-MO-03-2020,US-HOUSE-MO-03-2020-D,US-HOUSE-MO-03-2020-R,REP,0.2432,0.7568,0.2694
2020,MO,Missouri,MO-04,2020-11-03,2012_2020,-26.08,False,DEM nominee MO-04 2020,REP nominee MO-04 2020,False,True,0.2387,0.7613,488595,632420,0.2348,0.7652,277436,REP,-26.08,4.0,-0.3,1.9161,0.55,520122,District Panel Polling,400,lv,nonpartisan,mixed,26.54,73.46,US-HOUSE-MO-04-2020,US-HOUSE-MO-04-2020-D,US-HOUSE-MO-04-2020-R,REP,0.2387,0.7613,0.2654
2020,MO,Missouri,MO-05,2020-11-03,2012_2020,-18.73,False,DEM nominee MO-05 2020,REP nominee MO-05 2020,False,True,0.3171,0.6829,417810,638904,0.3324,0.6676,367268,REP,-18.73,4.0,-0.3,-0.3604,0.55,624750,District Panel Polling,400,lv,nonpartisan,mixed,31.28,68.72,US-HOUSE-MO-05-2020,US-HOUSE-MO-05-2020-D,US-HOUSE-MO-05-2020-R,REP,0.3171,0.6829,0.3128
2020,MO,Missouri,MO-06,2020-11-03,2012_2020,-9.6,False,DEM nominee MO-06 2020,REP nominee MO-06 2020,False,True,0.4306,0.5694,685472,527350,0.4232,0.5768,334172,REP,-9.6,4.0,-0.3,0.4205,0.55,598487,District Panel Polling,400,lv,nonpartisan,mixed,42.21,57.79,US-HOUSE-MO-06-2020,US-HOUSE-MO-06-2020-D,US-HOUSE-MO-06-2020-R,REP,0.4306,0.5694,0.4221
2020,MO,Missouri,MO-07,2020-11-03,2012_2020,0.65,True,DEM nominee MO-07 2020,REP nominee MO-07 2020,True,False,0.5786,0.4214,2511164,1350364,0.5817,0.4183,283124,DEM,0.65,4.0,-0.3,0.8218,0.55,469907,District Panel Polling,600,lv,nonpartisan,mixed,56.81,43.19,US-HOUSE-MO-07-2020,US-HOUSE-MO-07-2020-D,US-HOUSE-MO-07-2020-R,DEM,0.5786,0.4214,0.5681
2020,MO,Missouri,MO-08,2020-11-03,2012_2020,-23.21,False,DEM nominee MO-08 2020,REP nominee MO-08 2020,False,True,0.2941,0.7059,661248,378772,0.281,0.719,270585,REP,-23.21,4.0,-0.3,-1.1184,0.55,524853,District Panel Polling,400,lv,nonpartisan,mixed,29.75,70.25,US-HOUSE-MO-08-2020,US-HOUSE-MO-08-2020-D,US-HOUSE-MO-08-2020-R,REP,0.2941,0.7059,0.2975
2020,MS,Mississippi,MS-01,2020-11-03,2012_2020,1.41,False,DEM nominee MS-01 2020,REP nominee MS-01 2020,True,False,0.6103,0.3897,199223,218470,0.6016,0.3984,270172,DEM,1.41,4.0,-0.3,-0.6979,0.55,542690,District Panel Polling,400,lv,nonpartisan,mixed,62.32,37.68,US-HOUSE-MS-01-2020,US-HOUSE-MS-01-2020-D,US-HOUSE-MS-01-2020-R,DEM,0.6103,0.3897,0.6232
2020,MS,Mississippi,MS-02,2020-11-03,2012_2020,-22.14,False,DEM nominee MS-02 2020,REP nominee MS-02 2020,False,True,0.2789,0.7211,502418,201014,0.2719,0.7281,286826,REP,-22.14,4.0,-0.3,1.0301,0.55,481385,District Panel Polling,400,lv,nonpartisan,mixed,26.29,73.71,US-HOUSE-MS-02-2020,US-HOUSE-MS-02-2020-D,US-HOUSE-MS-02-2020-R,REP,0.2789,0.7211,0.2629
2020,MS,Mississippi,MS-03,2020-11-03,2012_2020,-24.48,False,DEM nominee MS-03 2020,REP nominee MS-03 2020,False,True,0.26,0.74,371236,285980,0.2624,0.7376,315101,REP,-24.48,4.0,-0.3,0.9417,0.55,545545,District Panel Polling,400,lv,nonpartisan,mixed,28.01,71.99,US-HOUSE-MS-03-2020,US-HOUSE-MS-03-2020-D,US-HOUSE-MS-03-2020-R,REP,0.26,0.74,0.2801
2020,MS,Mississippi,MS-04,2020-11-03,2012_2020,-16.88,False,DEM nominee MS-04 2020,REP nominee MS-04 2020,False,True,0.3219,0.6781,336258,683473,0.3085,0.6915,301853,REP,-16.88,4.0,-0.3,-0.9295,0.55,574651,District Panel Polling,400,lv,nonpartisan,mixed,28.22,71.78,US-HOUSE-MS-04-2020,US-HOUSE-MS-04-2020-D,US-HOUSE-MS-04-2020-R,REP,0.3219,0.6781,0.2822
2020,MT,Montana,MT-01,2020-11-03,2012_2020,-5.62,False,DEM nominee MT-01 2020,REP nominee MT-01 2020,False,True,0.4236,0.5764,219526,277508,0.4365,0.5635,344829,REP,-5.62,4.0,-0.3,-1.3433,0.55,600136,District Panel Polling,400,lv,nonpartisan,mixed,45.99,54.01,US-HOUSE-MT-01-2020,US-HOUSE-MT-01-2020-D,US-HOUSE-MT-01-2020-R,REP,0.4236,0.5764,0.4599
2020,MT,Montana,MT-02,2020-11-03,2012_2020,-16.59,False,DEM nominee MT-02 2020,REP nominee MT-02 2020,False,True,0.357,0.643,302435,681232,0.3419,0.6581,307041,REP,-16.59,4.0,-0.3,0.0466,0.55,544370,District Panel Polling,400,lv,nonpartisan,mixed,35.82,64.18,US-HOUSE-MT-02-2020,US-HOUSE-MT-02-2020-D,US-HOUSE-MT-02-2020-R,REP,0.357,0.643,0.3582
2020,NC,North Carolina,NC-01,2020-11-03,2012_2020,-18.39,False,DEM nominee NC-01 2020,REP nominee NC-01 2020,False,True,0.2763,0.7237,713856,547802,0.2982,0.7018,276706,REP,-18.39,4.0,-0.3,-1.3939,0.55,540103,District Panel Polling,400,lv,nonpartisan,mixed,27.91,72.09,US-HOUSE-NC-01-2020,US-HOUSE-NC-01-2020-D,US-HOUSE-NC-01-2020-R,REP,0.2763,0.7237,0.2791
2020,NC,North Carolina,NC-02,2020-11-03,2012_2020,8.39,False,DEM nominee NC-02 2020,REP nominee NC-02 2020,True,False,0.7012,0.2988,529158,440007,0.6908,0.3092,327404,DEM,8.39,4.0,-0.3,0.1113,0.55,575664,District Panel Polling,400,lv,nonpartisan,mixed,70.86,29.14,US-HOUSE-NC-02-2020,US-HOUSE-NC-02-2020-D,US-HOUSE-NC-02-2020-R,DEM,0.7012,0.2988,0.7086
2020,NC,North Carolina,NC-03,2020-11-03,2012_2020,8.97,False,DEM nominee NC-03 2020,REP nominee NC-03 2020,True,False,0.6253,0.3747,565038,527672,0.6305,0.3695,302696,DEM,8.97,4.0,-0.3,-0.104,0.55,531421,District Panel Polling,400,lv,nonpartisan,mixed,64.69,35.31,US-HOUSE-NC-03-2020,US-HOUSE-NC-03-2020-D,US-HOUSE-NC-03-2020-R,DEM,0.6253,0.3747,0.6469
2020,NC,North Carolina,NC-04,2020-11-03,2012_2020,7.93,False,DEM nominee NC-04 2020,REP nominee NC-04 2020,True,False,0.6895,0.3105,225021,484834,0.6696,0.3304,282866,DEM,7.93,4.0,-0.3,1.8423,0.55,485555,District Panel Polling,400,lv,nonpartisan,mixed,69.82,30.18,US-HOUSE-NC-04-2020,US-HOUSE-NC-04-2020-D,US-HOUSE-NC-04-2020-R,DEM,0.6895,0.3105,0.6982
2020,NC,North Carolina,NC-05,2020-11-03,2012_2020,-13.99,False,DEM nominee NC-05 2020,REP nominee NC-05 2020,False,True,0.4054,0.5946,263820,720258,0.3899,0.6101,341689,REP,-13.99,4.0,-0.3,0.8173,0.55,578581,District Panel Polling,400,lv,nonpartisan,mixed,35.82,64.18,US-HOUSE-NC-05-2020,US-HOUSE-NC-05-2020-D,US-HOUSE-NC-05-2020-R,REP,0.4054,0.5946,0.3582
2020,NC,North Carolina,NC-06,2020-11-03,2012_2020,0.85,False,DEM nominee NC-06 2020,REP nominee NC-06 2020,True,False,0.5804,0.4196,232032,418759,0.6053,0.3947,238188,DEM,0.85,4.0,-0.3,1.6332,0.55,469356,District Panel Polling,400,lv,nonpartisan,mixed,63.48,36.52,US-HOUSE-NC-06-2020,US-HOUSE-NC-06-2020-D,US-HOUSE-NC-06-2020-R,DEM,0.5804,0.4196,0.6348
2020,NC,North Carolina,NC-07,2020-11-03,2012_2020,-13.23,False,DEM nominee NC-07 2020,REP nominee NC-07 2020,False,True,0.3875,0.6125,743187,318052,0.367,0.633,313311,REP,-13.23,4.0,-0.3,-1.0106,0.55,606662,District Panel Polling,400,lv,nonpartisan,mixed,38.81,61.19,US-HOUSE-NC-07-2020,US-HOUSE-NC-07-2020-D,US-HOUSE-NC-07-2020-R,REP,0.3875,0.6125,0.3881
2020,NC,North Carolina,NC-08,2020-11-03,2012_2020,5.53,False,DEM nominee NC-08 2020,REP nominee NC-08 2020,True,False,0.6775,0.3225,701131,671016,0.6664,0.3336,261274,DEM,5.53,4.0,-0.3,1.096,0.55,505014,District Panel Polling,400,lv,nonpartisan,mixed,63.25,36.75,US-HOUSE-NC-08-2020,US-HOUSE-NC-08-2020-D,US-HOUSE-NC-08-2020-R,DEM,0.6775,0.3225,0.6325
2020,NC,North Carolina,NC-09,2020-11-03,2012_2020,-15.02,False,DEM nominee NC-09 2020,REP nominee NC-09 2020,False,True,0.3558,0.6442,521636,649412,0.3485,0.6515,346853,REP,-15.02,4.0,-0.3,-1.7206,0.55,574385,District Panel Polling,400,lv,nonpartisan,mixed,33.0,67.0,US-HOUSE-NC-09-2020,US-HOUSE-NC-09-2020-D,US-HOUSE-NC-09-2020-R,REP,0.3558,0.6442,0.33
2020,NC,North Carolina,NC-10,2020-11-03,2012_2020,-11.97,False,DEM nominee NC-10 2020,REP nominee NC-10 2020,False,True,0.363,0.637,276447,673852,0.3605,0.6395,279785,REP,-11.97,4.0,-0.3,-0.4311,0.55,531051,District Panel Polling,400,lv,nonpartisan,mixed,35.64,64.36,US-HOUSE-NC-10-2020,US-HOUSE-NC-10-2020-D,US-HOUSE-NC-10-2020-R,REP,0.363,0.637,0.3564
2020,NC,North Carolina,NC-11,2020-11-03,2012_2020,0.47,True,DEM nominee NC-11 2020,REP nominee NC-11 2020,True,False,0.5542,0.4458,938742,2546049,0.5543,0.4457,297261,DEM,0.47,4.0,-0.3,1.2101,0.55,519194,District Panel Polling,600,lv,nonpartisan,mixed,53.0,47.0,US-HOUSE-NC-11-2020,US-HOUSE-NC-11-2020-D,US-HOUSE-NC-11-2020-R,DEM,0.5542,0.4458,0.53
2020,NC,North Carolina,NC-12,2020-11-03,2012_2020,-1.32,True,DEM nominee NC-12 2020,REP nominee NC-12 2020,False,True,0.4446,0.5554,1937260,1070993,0.4727,0.5273,305520,REP,-1.32,4.0,-0.3,0.2295,0.55,589380,District Panel Polling,600,lv,nonpartisan,mixed,50.09,49.91,US-HOUSE-NC-12-2020,US-HOUSE-NC-12-2020-D,US-HOUSE-NC-12-2020-R,REP,0.4446,0.5554,0.5009
2020,NC,North Carolina,NC-13,2020-11-03,2012_2020,-10.33,False,DEM nominee NC-13 2020,REP nominee NC-13 2020,False,True,0.3914,0.6086,270172,667869,0.3837,0.6163,330806,REP,-10.33,4.0,-0.3,-0.8043,0.55,556497,District Panel Polling,400,lv,nonpartisan,mixed,36.96,63.04,US-HOUSE-NC-13-2020,US-HOUSE-NC-13-2020-D,US-HOUSE-NC-13-2020-R,REP,0.3914,0.6086,0.3696
2020,NC,North Carolina,NC-14,2020-11-03,2012_2020,-3.61,True,DEM nominee NC-14 2020,REP nominee NC-14 2020,False,True,0.4377,0.5623,1798630,2045637,0.4225,0.5775,271958,REP,-3.61,4.0,-0.3,1.229,0.55,491090,District Panel Polling,600,lv,nonpartisan,mixed,42.49,57.51,US-HOUSE-NC-14-2020,US-HOUSE-NC-14-2020-D,US-HOUSE-NC-14-2020-R,REP,0.4377,0.5623,0.4249
2020,ND,North Dakota,ND-01,2020-11-03,2012_2020,-12.47,False,DEM nominee ND-01 2020,REP nominee ND-01 2020,False,True,0.3596,0.6404,448404,726791,0.3723,0.6277,301174,REP,-12.47,4.0,-0.3,-0.7867,0.55,591498,District Panel Polling,400,lv,nonpartisan,mixed,36.58,63.42,US-HOUSE-ND-01-2020,US-HOUSE-ND-01-2020-D,US-HOUSE-ND-01-2020-R,REP,0.3596,0.6404,0.3658
2020,NE,Nebraska,NE-01,2020-11-03,2012_2020,-13.3,False,DEM nominee NE-01 2020,REP nominee NE-01 2020,False,True,0.3395,0.6605,722249,417732,0.3588,0.6412,324414,REP,-13.3,4.0,-0.3,-0.451,0.55,568453,District Panel Polling,400,lv,nonpartisan,mixed,32.83,67.17,US-HOUSE-NE-01-2020,US-HOUSE-NE-01-2020-D,US-HOUSE-NE-01-2020-R,REP,0.3395,0.6605,0.3283
2020,NE,Nebraska,NE-02,2020-11-03,2012_2020,-10.44,False,DEM nominee NE-02 2020,REP nominee NE-02 2020,False,True,0.3651,0.6349,393293,393623,0.3563,0.6437,338931,REP,-10.44,4.0,-0.3,-1.4232,0.55,602016,District Panel Polling,400,lv,nonpartisan,mixed,33.83,66.17,US-HOUSE-NE-02-2020,US-HOUSE-NE-02-2020-D,US-HOUSE-NE-02-2020-R,REP,0.3651,0.6349,0.3383
2020,NE,Nebraska,NE-03,2020-11-03,2012_2020,-18.93,False,DEM nominee NE-03 2020,REP nominee NE-03 2020,False,True,0.2932,0.7068,657193,264525,0.3196,0.6804,249312,REP,-18.93,4.0,-0.3,-0.3804,0.55,477228,District Panel Polling,400,lv,nonpartisan,mixed,29.28,70.72,US-HOUSE-NE-03-2020,US-HOUSE-NE-03-2020-D,US-HOUSE-NE-03-2020-R,REP,0.2932,0.7068,0.2928
2020,NH,New Hampshire,NH-01,2020-11-03,2012_2020,7.71,False,DEM nominee NH-01 2020,REP nominee NH-01 2020,True,False,0.6399,0.3601,514434,150325,0.6496,0.3504,311106,DEM,7.71,4.0,-0.3,0.6955,0.55,542383,District Panel Polling,400,lv,nonpartisan,mixed,65.91,34.09,US-HOUSE-NH-01-2020,US-HOUSE-NH-01-2020-D,US-HOUSE-NH-01-2020-R,DEM,0.6399,0.3601,0.6591
2020,NH,New Hampshire,NH-02,2020-11-03,2012_2020,5.52,False,DEM nominee NH-02 2020,REP nominee NH-02 2020,True,False,0.6425,0.3575,588799,710339,0.6241,0.3759,355557,DEM,5.52,4.0,-0.3,-0.1664,0.55,591729,District Panel Polling,400,lv,nonpartisan,mixed,65.02,34.98,US-HOUSE-NH-02-2020,US-HOUSE-NH-02-2020-D,US-HOUSE-NH-02-2020-R,DEM,0.6425,0.3575,0.6502
2020,NJ,New Jersey,NJ-01,2020-11-03,2012_2020,20.26,False,DEM nominee NJ-01 2020,REP nominee NJ-01 2020,True,False,0.7566,0.2434,749839,511601,0.7519,0.2481,355228,DEM,20.26,4.0,-0.3,-1.3374,0.55,631180,District Panel Polling,400,lv,nonpartisan,mixed,77.91,22.09,US-HOUSE-NJ-01-2020,US-HOUSE-NJ-01-2020-D,US-HOUSE-NJ-01-2020-R,DEM,0.7566,0.2434,0.7791
2020,NJ,New Jersey,NJ-02,2020-11-03,2012_2020,4.48,False,DEM nominee NJ-02 2020,REP nominee NJ-02 2020,True,False,0.5834,0.4166,629828,509376,0.6101,0.3899,258478,DEM,4.48,4.0,-0.3,-1.0801,0.55,520939,District Panel Polling,400,lv,nonpartisan,mixed,62.55,37.45,US-HOUSE-NJ-02-2020,US-HOUSE-NJ-02-2020-D,US-HOUSE-NJ-02-2020-R,DEM,0.5834,0.4166,0.6255
2020,NJ,New Jersey,NJ-03,2020-11-03,2012_2020,21.64,False,DEM nominee NJ-03 2020,REP nominee NJ-03 2020,True,False,0.8221,0.1779,668859,233305,0.8032,0.1968,315710,DEM,21.64,4.0,-0.3,-0.6996,0.55,550642,District Panel Polling,400,lv,nonpartisan,mixed,77.33,22.67,US-HOUSE-NJ-03-2020,US-HOUSE-NJ-03-2020-D,US-HOUSE-NJ-03-2020-R,DEM,0.8221,0.1779,0.7733
2020,NJ,New Jersey,NJ-04,2020-11-03,2012_2020,12.35,False,DEM nominee NJ-04 2020,REP nominee NJ-04 2020,True,False,0.6849,0.3151,586545,416995,0.6733,0.3267,304430,DEM,12.35,4.0,-0.3,1.5783,0.55,504754,District Panel Polling,400,lv,nonpartisan,mixed,65.79,34.21,US-HOUSE-NJ-04-2020,US-HOUSE-NJ-04-2020-D,US-HOUSE-NJ-04-2020-R,DEM,0.6849,0.3151,0.6579
2020,NJ,New Jersey,NJ-05,2020-11-03,2012_2020,-2.2,True,DEM nominee NJ-05 2020,REP nominee NJ-05 2020,False,True,0.4533,0.5467,1150458,1887686,0.4595,0.5405,321641,REP,-2.2,4.0,-0.3,-1.5708,0.55,534776,District Panel Polling,600,lv,nonpartisan,mixed,44.29,55.71,US-HOUSE-NJ-05-2020,US-HOUSE-NJ-05-2020-D,US-HOUSE-NJ-05-2020-R,REP,0.4533,0.5467,0.4429
2020,NJ,New Jersey,NJ-06,2020-11-03,2012_2020,23.2,False,DEM nominee NJ-06 2020,REP nominee NJ-06 2020,True,False,0.8355,0.1645,734851,564176,0.8147,0.1853,311107,DEM,23.2,4.0,-0.3,-0.8483,0.55,591033,District Panel Polling,400,lv,nonpartisan,mixed,78.13,21.87,US-HOUSE-NJ-06-2020,US-HOUSE-NJ-06-2020-D,US-HOUSE-NJ-06-2020-R,DEM,0.8355,0.1645,0.7813
2020,NJ,New Jersey,NJ-07,2020-11-03,2012_2020,25.6,False,DEM nominee NJ-07 2020,REP nominee NJ-07 2020,True,False,0.8138,0.1862,510252,198519,0.8264,0.1736,284544,DEM,25.6,4.0,-0.3,-1.8341,0.55,544051,District Panel Polling,400,lv,nonpartisan,mixed,86.02,13.98,US-HOUSE-NJ-07-2020,US-HOUSE-NJ-07-2020-D,US-HOUSE-NJ-07-2020-R,DEM,0.8138,0.1862,0.8602
2020,NJ,New Jersey,NJ-08,2020-11-03,2012_2020,23.84,False,DEM nominee NJ-08 2020,REP nominee NJ-08 2020,True,False,0.7923,0.2077,233488,396073,0.815,0.185,311456,DEM,23.84,4.0,-0.3,1.2666,0.55,527043,District Panel Polling,400,lv,nonpartisan,mixed,78.18,21.82,US-HOUSE-NJ-08-2020,US-HOUSE-NJ-08-2020-D,US-HOUSE-NJ-08-2020-R,DEM,0.7923,0.2077,0.7818
2020,NJ,New Jersey,NJ-09,2020-11-03,2012_2020,16.31,False,DEM nominee NJ-09 2020,REP nominee NJ-09 2020,True,False,0.7001,0.2999,728407,339036,0.7261,0.2739,296649,DEM,16.31,4.0,-0.3,-1.2586,0.55,540287,District Panel Polling,400,lv,nonpartisan,mixed,74.75,25.25,US-HOUSE-NJ-09-2020,US-HOUSE-NJ-09-2020-D,US-HOUSE-NJ-09-2020-R,DEM,0.7001,0.2999,0.7475
2020,NJ,New Jersey,NJ-10,2020-11-03,2012_2020,-3.96,True,DEM nominee NJ-10 2020,REP nominee NJ-10 2020,True,False,0.5467,0.4533,2703981,1160963,0.5386,0.4614,237267,DEM,-3.96,4.0,-0.3,-1.3253,0.55,473187,District Panel Polling,600,lv,nonpartisan,mixed,54.45,45.55,US-HOUSE-NJ-10-2020,US-HOUSE-NJ-10-2020-D,US-HOUSE-NJ-10-2020-R,DEM,0.5467,0.4533,0.5445
2020,NJ,New Jersey,NJ-11,2020-11-03,2012_2020,0.53,False,DEM nominee NJ-11 2020,REP nominee NJ-11 2020,True,False,0.573,0.427,185416,242497,0.5744,0.4256,290555,DEM,0.53,4.0,-0.3,-0.3346,0.55,496974,District Panel Polling,400,lv,nonpartisan,mixed,54.84,45.16,US-HOUSE-NJ-11-2020,US-HOUSE-NJ-11-2020-D,US-HOUSE-NJ-11-2020-R,DEM,0.573,0.427,0.5484
2020,NJ,New Jersey,NJ-12,2020-11-03,2012_2020,10.32,False,DEM nominee NJ-12 2020,REP nominee NJ-12 2020,True,False,0.6457,0.3543,618410,217580,0.6479,0.3521,247033,DEM,10.32,4.0,-0.3,1.7214,0.55,479930,District Panel Polling,400,lv,nonpartisan,mixed,64.86,35.14,US-HOUSE-NJ-12-2020,US-HOUSE-NJ-12-2020-D,US-HOUSE-NJ-12-2020-R,DEM,0.6457,0.3543,0.6486
2020,NM,New Mexico,NM-01,2020-11-03,2012_2020,-2.04,True,DEM nominee NM-01 2020,REP nominee NM-01 2020,False,True,0.4373,0.5627,1050332,1519193,0.4526,0.5474,291882,REP,-2.04,4.0,-0.3,-1.3414,0.55,576892,District Panel Polling,600,lv,nonpartisan,mixed,44.65,55.35,US-HOUSE-NM-01-2020,US-HOUSE-NM-01-2020-D,US-HOUSE-NM-01-2020-R,REP,0.4373,0.5627,0.4465
2020,NM,New Mexico,NM-02,2020-11-03,2012_2020,15.76,False,DEM nominee NM-02 2020,REP nominee NM-02 2020,True,False,0.69,0.31,438633,367286,0.7177,0.2823,303668,DEM,15.76,4.0,-0.3,-0.1244,0.55,517101,District Panel Polling,400,lv,nonpartisan,mixed,69.15,30.85,US-HOUSE-NM-02-2020,US-HOUSE-NM-02-2020-D,US-HOUSE-NM-02-2020-R,DEM,0.69,0.31,0.6915
2020,NM,New Mexico,NM-03,2020-11-03,2012_2020,2.15,False,DEM nominee NM-03 2020,REP nominee NM-03 2020,True,False,0.6157,0.3843,679221,658185,0.6054,0.3946,273861,DEM,2.15,4.0,-0.3,-1.122,0.55,525816,District Panel Polling,400,lv,nonpartisan,mixed,63.75,36.25,US-HOUSE-NM-03-2020,US-HOUSE-NM-03-2020-D,US-HOUSE-NM-03-2020-R,DEM,0.6157,0.3843,0.6375
2020,NV,Nevada,NV-01,2020-11-03,2012_2020,-8.95,False,DEM nominee NV-01 2020,REP nominee NV-01 2020,False,True,0.3826,0.6174,257618,359122,0.3767,0.6233,264043,REP,-8.95,4.0,-0.3,-1.8068,0.55,522090,District Panel Polling,400,lv,nonpartisan,mixed,36.55,63.45,US-HOUSE-NV-01-2020,US-HOUSE-NV-01-2020-D,US-HOUSE-NV-01-2020-R,REP,0.3826,0.6174,0.3655
2020,NV,Nevada,NV-02,2020-11-03,2012_2020,10.6,False,DEM nominee NV-02 2020,REP nominee NV-02 2020,True,False,0.6758,0.3242,388040,475235,0.671,0.329,327663,DEM,10.6,4.0,-0.3,-0.0388,0.55,591493,District Panel Polling,400,lv,nonpartisan,mixed,64.73,35.27,US-HOUSE-NV-02-2020,US-HOUSE-NV-02-2020-D,US-HOUSE-NV-02-2020-R,DEM,0.6758,0.3242,0.6473
2020,NV,Nevada,NV-03,2020-11-03,2012_2020,3.87,False,DEM nominee NV-03 2020,REP nominee NV-03 2020,True,False,0.5705,0.4295,250025,316083,0.5857,0.4143,331537,DEM,3.87,4.0,-0.3,1.1957,0.55,575045,District Panel Polling,400,lv,nonpartisan,mixed,61.24,38.76,US-HOUSE-NV-03-2020,US-HOUSE-NV-03-2020-D,US-HOUSE-NV-03-2020-R,DEM,0.5705,0.4295,0.6124
2020,NV,Nevada,NV-04,2020-11-03,2012_2020,13.76,False,DEM nominee NV-04 2020,REP nominee NV-04 2020,True,False,0.6587,0.3413,720008,517519,0.6802,0.3198,318072,DEM,13.76,4.0,-0.3,-0.5366,0.55,527411,District Panel Polling,400,lv,nonpartisan,mixed,64.56,35.44,US-HOUSE-NV-04-2020,US-HOUSE-NV-04-2020-D,US-HOUSE-NV-04-2020-R,DEM,0.6587,0.3413,0.6456
