cycle,state,state_name,election_date,senate_class,dem_name,rep_name,dem_incumbent,rep_incumbent,dem_previous_vote_share,rep_previous_vote_share,dem_fundraising_usd,rep_fundraising_usd,dem_vote_share,rep_vote_share,turnout,winner_party,partisan_lean,incumbency_advantage,economic_index,demographic_turnout_index,historical_turnout_rate,registered_voters,pollster,poll_sample_size,poll_population,poll_sponsor_class,poll_methodology,dem_poll_pct,rep_poll_pct,race_id,dem_option_id,rep_option_id,incumbent_party,previous_dem_share,previous_rep_share,polling_dem_share_base
2022,AZ,Arizona,2022-11-08,III,DEM nominee AZ 2022,REP nominee AZ 2022,False,True,0.4645,0.5355,2714922,3502670,0.4584,0.5416,2095821,REP,-2.0,3.5,-0.4,1.4691,0.45,4500000,State Panel Polling,850,lv,nonpartisan,mixed,47.11,52.89,US-SEN-AZ-2022,US-SEN-AZ-2022-D,US-SEN-AZ-2022-R,REP,0.4645,0.5355,0.4711
2022,CA,California,2022-11-08,III,DEM nominee CA 2022,REP nominee CA 2022,True,False,0.6841,0.3159,3494723,2989226,0.6762,0.3238,10556781,DEM,13.0,3.5,-0.4,1.7875,0.45,22000000,State Panel Polling,850,lv,nonpartisan,mixed,67.69,32.31,US-SEN-CA-2022,US-SEN-CA-2022-D,US-SEN-CA-2022-R,DEM,0.6841,0.3159,0.6769
2022,CO,Colorado,2022-11-08,III,DEM nominee CO 2022,REP nominee CO 2022,True,False,0.6058,0.3942,2943358,2928178,0.6045,0.3955,1840131,DEM,4.0,3.5,-0.4,-1.9391,0.45,4000000,State Panel Polling,850,lv,nonpartisan,mixed,58.38,41.62,US-SEN-CO-2022,US-SEN-CO-2022-D,US-SEN-CO-2022-R,DEM,0.6058,0.3942,0.5838
2022,CT,Connecticut,2022-11-08,III,DEM nominee CT 2022,REP nominee CT 2022,True,False,0.6464,0.3536,2981464,3888370,0.6515,0.3485,1153552,DEM,11.0,3.5,-0.4,-1.1956,0.45,2400000,State Panel Polling,850,lv,nonpartisan,mixed,65.29,34.71,US-SEN-CT-2022,US-SEN-CT-2022-D,US-SEN-CT-2022-R,DEM,0.6464,0.3536,0.6529
2022,FL,Florida,2022-11-08,III,DEM nominee FL 2022,REP nominee FL 2022,False,True,0.4805,0.5195,3604166,3381047,0.462,0.538,6103541,REP,-3.0,3.5,-0.4,-1.965,0.45,14000000,State Panel Polling,850,lv,nonpartisan,mixed,48.9,51.1,US-SEN-FL-2022,US-SEN-FL-2022-D,US-SEN-FL-2022-R,REP,0.4805,0.5195,0.489
2022,GA,Georgia,2022-11-08,III,DEM nominee GA 2022,REP nominee GA 2022,False,True,0.5228,0.4772,2568276,3145447,0.5024,0.4976,3517605,DEM,-1.0,3.5,-0.4,-0.3111,0.45,7500000,State Panel Polling,850,lv,nonpartisan,mixed,50.04,49.96,US-SEN-GA-2022,US-SEN-GA-2022-D,US-SEN-GA-2022-R,REP,0.5228,0.4772,0.5004
2022,HI,Hawaii,2022-11-08,III,DEM nominee HI 2022,REP nominee HI 2022,True,False,0.72,0.28,4350524,4636052,0.72,0.28,378460,DEM,18.0,3.5,-0.4,0.1714,0.45,850000,State Panel Polling,850,lv,nonpartisan,mixed,70.26,29.74,US-SEN-HI-2022,US-SEN-HI-2022-D,US-SEN-HI-2022-R,DEM,0.72,0.28,0.7026
2022,IA,Iowa,2022-11-08,III,DEM nominee IA 2022,REP nominee IA 2022,False,True,0.3958,0.6042,3008637,3069739,0.4207,0.5793,1054241,REP,-5.0,3.5,-0.4,0.9349,0.45,2300000,State Panel Polling,850,lv,nonpartisan,mixed,41.43,58.57,US-SEN-IA-2022,US-SEN-IA-2022-D,US-SEN-IA-2022-R,REP,0.3958,0.6042,0.4143
2022,ID,Idaho,2022-11-08,III,DEM nominee ID 2022,REP nominee ID 2022,False,True,0.3078,0.6922,3608036,3215143,0.3,0.7,497063,REP,-19.0,3.5,-0.4,0.8593,0.45,1100000,State Panel Polling,850,lv,nonpartisan,mixed,31.01,68.99,US-SEN-ID-2022,US-SEN-ID-2022-D,US-SEN-ID-2022-R,REP,0.3078,0.6922,0.3101
2022,IL,Illinois,2022-11-08,III,DEM nominee IL 2022,REP nominee IL 2022,True,False,0.6375,0.3625,2881458,3018477,0.6296,0.3704,3632984,DEM,9.0,3.5,-0.4,0.6779,0.45,8500000,State Panel Polling,850,lv,nonpartisan,mixed,63.95,36.05,US-SEN-IL-2022,US-SEN-IL-2022-D,US-SEN-IL-2022-R,DEM,0.6375,0.3625,0.6395
2022,IN,Indiana,2022-11-08,III,DEM nominee IN 2022,REP nominee IN 2022,False,True,0.3699,0.6301,3807010,3197574,0.3987,0.6013,2098934,REP,-9.0,3.5,-0.4,-1.131,0.45,4900000,State Panel Polling,850,lv,nonpartisan,mixed,41.07,58.93,US-SEN-IN-2022,US-SEN-IN-2022-D,US-SEN-IN-2022-R,REP,0.3699,0.6301,0.4107
2022,KS,Kansas,2022-11-08,III,DEM nominee KS 2022,REP nominee KS 2022,False,True,0.3471,0.6529,3133704,3501045,0.3664,0.6336,836227,REP,-10.0,3.5,-0.4,0.0644,0.45,1900000,State Panel Polling,850,lv,nonpartisan,mixed,38.69,61.31,US-SEN-KS-2022,US-SEN-KS-2022-D,US-SEN-KS-2022-R,REP,0.3471,0.6529,0.3869
2022,KY,Kentucky,2022-11-08,III,DEM nominee KY 2022,REP nominee KY 2022,False,True,0.3001,0.6999,3915518,3628776,0.3261,0.6739,1520679,REP,-16.0,3.5,-0.4,-0.483,0.45,3500000,State Panel Polling,850,lv,nonpartisan,mixed,31.95,68.05,US-SEN-KY-2022,US-SEN-KY-2022-D,US-SEN-KY-2022-R,REP,0.3001,0.6999,0.3195
2022,LA,Louisiana,2022-11-08,III,DEM nominee LA 2022,REP nominee LA 2022,False,True,0.3826,0.6174,3127659,3959874,0.3722,0.6278,1444242,REP,-12.0,3.5,-0.4,-0.7081,0.45,3000000,State Panel Polling,850,lv,nonpartisan,mixed,35.7,64.3,US-SEN-LA-2022,US-SEN-LA-2022-D,US-SEN-LA-2022-R,REP,0.3826,0.6174,0.357
2022,MD,Maryland,2022-11-08,III,DEM nominee MD 2022,REP nominee MD 2022,True,False,0.72,0.28,4076309,3361455,0.72,0.28,2060530,DEM,20.0,3.5,-0.4,-0.7954,0.45,4300000,State Panel Polling,850,lv,nonpartisan,mixed,72.0,28.0,US-SEN-MD-2022,US-SEN-MD-2022-D,US-SEN-MD-2022-R,DEM,0.72,0.28,0.72
2022,MO,Missouri,2022-11-08,III,DEM nominee MO 2022,REP nominee MO 2022,False,True,0.3734,0.6266,3084467,3248647,0.4,0.6,2166995,REP,-10.0,3.5,-0.4,-1.7146,0.45,4400000,State Panel Polling,850,lv,nonpartisan,mixed,41.14,58.86,US-SEN-MO-2022,US-SEN-MO-2022-D,US-SEN-MO-2022-R,REP,0.3734,0.6266,0.4114
2022,NC,North Carolina,2022-11-08,III,DEM nominee NC 2022,REP nominee NC 2022,False,True,0.4634,0.5366,3276067,2950656,0.464,0.536,3283390,REP,-3.0,3.5,-0.4,1.0492,0.45,7500000,State Panel Polling,850,lv,nonpartisan,mixed,44.02,55.98,US-SEN-NC-2022,US-SEN-NC-2022-D,US-SEN-NC-2022-R,REP,0.4634,0.5366,0.4402
2022,ND,North Dakota,2022-11-08,III,DEM nominee ND 2022,REP nominee ND 2022,False,True,0.3151,0.6849,4343839,3229324,0.3,0.7,253897,REP,-17.0,3.5,-0.4,1.6621,0.45,530000,State Panel Polling,850,lv,nonpartisan,mixed,32.92,67.08,US-SEN-ND-2022,US-SEN-ND-2022-D,US-SEN-ND-2022-R,REP,0.3151,0.6849,0.3292
2022,NH,New Hampshire,2022-11-08,III,DEM nominee NH 2022,REP nominee NH 2022,True,False,0.5406,0.4594,3041908,3255502,0.5409,0.4591,458746,DEM,1.0,3.5,-0.4,0.2802,0.45,1000000,State Panel Polling,850,lv,nonpartisan,mixed,52.27,47.73,US-SEN-NH-2022,US-SEN-NH-2022-D,US-SEN-NH-2022-R,DEM,0.5406,0.4594,0.5227
2022,NV,Nevada,2022-11-08,III,DEM nominee NV 2022,REP nominee NV 2022,True,False,0.5464,0.4536,3006384,2668959,0.5676,0.4324,914181,DEM,1.0,3.5,-0.4,0.5786,0.45,2100000,State Panel Polling,850,lv,nonpartisan,mixed,59.45,40.55,US-SEN-NV-2022,US-SEN-NV-2022-D,US-SEN-NV-2022-R,DEM,0.5464,0.4536,0.5945
2022,NY,New York,2022-11-08,III,DEM nominee NY 2022,REP nominee NY 2022,True,False,0.7148,0.2852,3052536,3829029,0.6997,0.3003,5427127,DEM,12.0,3.5,-0.4,-0.0659,0.45,13000000,State Panel Polling,850,lv,nonpartisan,mixed,68.5,31.5,US-SEN-NY-2022,US-SEN-NY-2022-D,US-SEN-NY-2022-R,DEM,0.7148,0.2852,0.685
2022,OH,Ohio,2022-11-08,III,DEM nominee OH 2022,REP nominee OH 2022,True,False,0.4564,0.5436,2684695,3326261,0.4627,0.5373,3553129,REP,-6.0,3.5,-0.4,0.6999,0.45,8100000,State Panel Polling,850,lv,nonpartisan,mixed,47.96,52.04,US-SEN-OH-2022,US-SEN-OH-2022-D,US-SEN-OH-2022-R,DEM,0.4564,0.5436,0.4796
2022,OK,Oklahoma,2022-11-08,III,DEM nominee OK 2022,REP nominee OK 2022,False,True,0.3,0.7,3010532,3975308,0.3,0.7,947414,REP,-20.0,3.5,-0.4,0.5098,0.45,2300000,State Panel Polling,850,lv,nonpartisan,mixed,32.44,67.56,US-SEN-OK-2022,US-SEN-OK-2022-D,US-SEN-OK-2022-R,REP,0.3,0.7,0.3244
2022,OR,Oregon,2022-11-08,III,DEM nominee OR 2022,REP nominee OR 2022,True,False,0.5991,0.4009,3200043,3785970,0.612,0.388,1367407,DEM,9.0,3.5,-0.4,-1.5324,0.45,3000000,State Panel Polling,850,lv,nonpartisan,mixed,64.08,35.92,US-SEN-OR-2022,US-SEN-OR-2022-D,US-SEN-OR-2022-R,DEM,0.5991,0.4009,0.6408
2022,PA,Pennsylvania,2022-11-08,III,DEM nominee PA 2022,REP nominee PA 2022,False,True,0.437,0.563,2753721,2651205,0.4403,0.5597,3769527,REP,-1.0,3.5,-0.4,1.7874,0.45,9000000,State Panel Polling,850,lv,nonpartisan,mixed,44.96,55.04,US-SEN-PA-2022,US-SEN-PA-2022-D,US-SEN-PA-2022-R,REP,0.437,0.563,0.4496
2022,SC,South Carolina,2022-11-08,III,DEM nominee SC 2022,REP nominee SC 2022,False,True,0.3803,0.6197,3627810,3409842,0.4009,0.5991,1582793,REP,-8.0,3.5,-0.4,-1.5576,0.45,3700000,State Panel Polling,850,lv,nonpartisan,mixed,40.18,59.82,US-SEN-SC-2022,US-SEN-SC-2022-D,US-SEN-SC-2022-R,REP,0.3803,0.6197,0.4018
2022,SD,South Dakota,2022-11-08,III,DEM nominee SD 2022,REP nominee SD 2022,False,True,0.3198,0.6802,3754618,3553658,0.3479,0.6521,286323,REP,-12.0,3.5,-0.4,-0.2549,0.45,600000,State Panel Polling,850,lv,nonpartisan,mixed,33.96,66.04,US-SEN-SD-2022,US-SEN-SD-2022-D,US-SEN-SD-2022-R,REP,0.3198,0.6802,0.3396
2022,UT,Utah,2022-11-08,III,DEM nominee UT 2022,REP nominee UT 2022,False,True,0.3399,0.6601,3697569,4294141,0.3484,0.6516,872050,REP,-13.0,3.5,-0.4,0.2667,0.45,1900000,State Panel Polling,850,lv,nonpartisan,mixed,34.18,65.82,US-SEN-UT-2022,US-SEN-UT-2022-D,US-SEN-UT-2022-R,REP,0.3399,0.6601,0.3418
2022,VT,Vermont,2022-11-08,III,DEM nominee VT 2022,REP nominee VT 2022,True,False,0.6912,0.3088,4567117,3450090,0.72,0.28,221483,DEM,20.0,3.5,-0.4,1.3298,0.45,500000,State Panel Polling,850,lv,nonpartisan,mixed,72.0,28.0,US-SEN-VT-2022,US-SEN-VT-2022-D,US-SEN-VT-2022-R,DEM,0.6912,0.3088,0.72
2022,WA,Washington,2022-11-08,III,DEM nominee WA 2022,REP nominee WA 2022,True,False,0.6433,0.3567,3059406,2726131,0.6205,0.3795,2047301,DEM,9.0,3.5,-0.4,0.5913,0.45,5000000,State Panel Polling,850,lv,nonpartisan,mixed,62.86,37.14,US-SEN-WA-2022,US-SEN-WA-2022-D,US-SEN-WA-2022-R,DEM,0.6433,0.3567,0.6286
2022,WI,Wisconsin,2022-11-08,III,DEM nominee WI 2022,REP nominee WI 2022,False,True,0.4555,0.5445,3048076,2815075,0.4617,0.5383,2008670,REP,0.0,3.5,-0.4,1.9242,0.45,4400000,State Panel Polling,850,lv,nonpartisan,mixed,47.47,52.53,US-SEN-WI-2022,US-SEN-WI-2022-D,US-SEN-WI-2022-R,REP,0.4555,0.5445,0.4747
2024,AZ,Arizona,2024-11-05,I,DEM nominee AZ 2024,REP nominee AZ 2024,True,False,0.5112,0.4888,3257930,3359942,0.5129,0.4871,2777782,DEM,-2.0,3.5,-0.2,0.2111,0.62,4500000,State Panel Polling,850,lv,nonpartisan,mixed,49.64,50.36,US-SEN-AZ-2024,US-SEN-AZ-2024-D,US-SEN-AZ-2024-R,DEM,0.5112,0.4888,0.4964
2024,CA,California,2024-11-05,I,DEM nominee CA 2024,REP nominee CA 2024,True,False,0.6088,0.3912,3261734,3241857,0.6082,0.3918,13451169,DEM,13.0,3.5,-0.2,0.5684,0.62,22000000,State Panel Polling,850,lv,nonpartisan,mixed,58.24,41.76,US-SEN-CA-2024,US-SEN-CA-2024-D,US-SEN-CA-2024-R,DEM,0.6088,0.3912,0.5824
2024,CT,Connecticut,2024-11-05,I,DEM nominee CT 2024,REP nominee CT 2024,True,False,0.597,0.403,3687125,4200477,0.6223,0.3777,1550962,DEM,11.0,3.5,-0.2,-1.6731,0.62,2400000,State Panel Polling,850,lv,nonpartisan,mixed,62.9,37.1,US-SEN-CT-2024,US-SEN-CT-2024-D,US-SEN-CT-2024-R,DEM,0.597,0.403,0.629
2024,DE,Delaware,2024-11-05,I,DEM nominee DE 2024,REP nominee DE 2024,True,False,0.6145,0.3855,3755455,4089818,0.6031,0.3969,504363,DEM,12.0,3.5,-0.2,-1.6817,0.62,800000,State Panel Polling,850,lv,nonpartisan,mixed,62.02,37.98,US-SEN-DE-2024,US-SEN-DE-2024-D,US-SEN-DE-2024-R,DEM,0.6145,0.3855,0.6202
2024,FL,Florida,2024-11-05,I,DEM nominee FL 2024,REP nominee FL 2024,False,True,0.3628,0.6372,3385684,3322354,0.3857,0.6143,8646349,REP,-3.0,3.5,-0.2,-1.2537,0.62,14000000,State Panel Polling,850,lv,nonpartisan,mixed,40.18,59.82,US-SEN-FL-2024,US-SEN-FL-2024-D,US-SEN-FL-2024-R,REP,0.3628,0.6372,0.4018
2024,HI,Hawaii,2024-11-05,I,DEM nominee HI 2024,REP nominee HI 2024,True,False,0.6872,0.3128,2910898,4561561,0.6707,0.3293,566494,DEM,18.0,3.5,-0.2,1.6566,0.62,850000,State Panel Polling,850,lv,nonpartisan,mixed,67.66,32.34,US-SEN-HI-2024,US-SEN-HI-2024-D,US-SEN-HI-2024-R,DEM,0.6872,0.3128,0.6766
2024,IN,Indiana,2024-11-05,I,DEM nominee IN 2024,REP nominee IN 2024,False,True,0.342,0.658,3525021,3494411,0.3341,0.6659,3014693,REP,-9.0,3.5,-0.2,1.6835,0.62,4900000,State Panel Polling,850,lv,nonpartisan,mixed,34.26,65.74,US-SEN-IN-2024,US-SEN-IN-2024-D,US-SEN-IN-2024-R,REP,0.342,0.658,0.3426
2024,MA,Massachusetts,2024-11-05,I,DEM nominee MA 2024,REP nominee MA 2024,True,False,0.72,0.28,3846526,3591650,0.7002,0.2998,2766447,DEM,20.0,3.5,-0.2,0.1556,0.62,4900000,State Panel Polling,850,lv,nonpartisan,mixed,72.0,28.0,US-SEN-MA-2024,US-SEN-MA-2024-D,US-SEN-MA-2024-R,DEM,0.72,0.28,0.72
2024,MD,Maryland,2024-11-05,I,DEM nominee MD 2024,REP nominee MD 2024,True,False,0.72,0.28,3725255,3850993,0.7144,0.2856,2774142,DEM,20.0,3.5,-0.2,0.6422,0.62,4300000,State Panel Polling,850,lv,nonpartisan,mixed,68.72,31.28,US-SEN-MD-2024,US-SEN-MD-2024-D,US-SEN-MD-2024-R,DEM,0.72,0.28,0.6872
2024,ME,Maine,2024-11-05,I,DEM nominee ME 2024,REP nominee ME 2024,False,True,0.5187,0.4813,3554918,3317025,0.5051,0.4949,744304,DEM,5.0,3.5,-0.2,0.3396,0.62,1100000,State Panel Polling,850,lv,nonpartisan,mixed,48.49,51.51,US-SEN-ME-2024,US-SEN-ME-2024-D,US-SEN-ME-2024-R,REP,0.5187,0.4813,0.4849
2024,MI,Michigan,2024-11-05,I,DEM nominee MI 2024,REP nominee MI 2024,True,False,0.5635,0.4365,2733585,3467424,0.5533,0.4467,4316945,DEM,1.0,3.5,-0.2,0.2113,0.62,7700000,State Panel Polling,850,lv,nonpartisan,mixed,55.44,44.56,US-SEN-MI-2024,US-SEN-MI-2024-D,US-SEN-MI-2024-R,DEM,0.5635,0.4365,0.5544
2024,MN,Minnesota,2024-11-05,I,DEM nominee MN 2024,REP nominee MN 2024,True,False,0.5674,0.4326,2792233,3172511,0.5379,0.4621,2463072,DEM,2.0,3.5,-0.2,-1.2424,0.62,3900000,State Panel Polling,850,lv,nonpartisan,mixed,54.0,46.0,US-SEN-MN-2024,US-SEN-MN-2024-D,US-SEN-MN-2024-R,DEM,0.5674,0.4326,0.54
2024,MO,Missouri,2024-11-05,I,DEM nominee MO 2024,REP nominee MO 2024,False,True,0.3507,0.6493,3511338,3937759,0.3287,0.6713,2584175,REP,-10.0,3.5,-0.2,1.2675,0.62,4400000,State Panel Polling,850,lv,nonpartisan,mixed,33.17,66.83,US-SEN-MO-2024,US-SEN-MO-2024-D,US-SEN-MO-2024-R,REP,0.3507,0.6493,0.3317
2024,MS,Mississippi,2024-11-05,I,DEM nominee MS 2024,REP nominee MS 2024,False,True,0.3572,0.6428,3775583,3147591,0.3646,0.6354,1217224,REP,-10.0,3.5,-0.2,0.5498,0.62,2000000,State Panel Polling,850,lv,nonpartisan,mixed,38.93,61.07,US-SEN-MS-2024,US-SEN-MS-2024-D,US-SEN-MS-2024-R,REP,0.3572,0.6428,0.3893
2024,MT,Montana,2024-11-05,I,DEM nominee MT 2024,REP nominee MT 2024,True,False,0.4028,0.5972,3722569,3202117,0.3976,0.6024,453000,REP,-11.0,3.5,-0.2,-1.1058,0.62,800000,State Panel Polling,850,lv,nonpartisan,mixed,39.62,60.38,US-SEN-MT-2024,US-SEN-MT-2024-D,US-SEN-MT-2024-R,DEM,0.4028,0.5972,0.3962
2024,ND,North Dakota,2024-11-05,I,DEM nominee ND 2024,REP nominee ND 2024,False,True,0.3,0.7,3262595,4003866,0.3,0.7,301898,REP,-17.0,3.5,-0.2,-1.7144,0.62,530000,State Panel Polling,850,lv,nonpartisan,mixed,31.51,68.49,US-SEN-ND-2024,US-SEN-ND-2024-D,US-SEN-ND-2024-R,REP,0.3,0.7,0.3151
2024,NE,Nebraska,2024-11-05,I,DEM nominee NE 2024,REP nominee NE 2024,False,True,0.3,0.7,3522076,3439303,0.3,0.7,854620,REP,-13.0,3.5,-0.2,-0.9714,0.62,1300000,State Panel Polling,850,lv,nonpartisan,mixed,30.0,70.0,US-SEN-NE-2024,US-SEN-NE-2024-D,US-SEN-NE-2024-R,REP,0.3,0.7,0.3
2024,NJ,New Jersey,2024-11-05,I,DEM nominee NJ 2024,REP nominee NJ 2024,True,False,0.6378,0.3622,2705674,3263899,0.6183,0.3817,3761246,DEM,9.0,3.5,-0.2,1.5352,0.62,6500000,State Panel Polling,850,lv,nonpartisan,mixed,61.71,38.29,US-SEN-NJ-2024,US-SEN-NJ-2024-D,US-SEN-NJ-2024-R,DEM,0.6378,0.3622,0.6171
2024,NM,New Mexico,2024-11-05,I,DEM nominee NM 2024,REP nominee NM 2024,True,False,0.5519,0.4481,3091331,3405874,0.5615,0.4385,806924,DEM,5.0,3.5,-0.2,-1.9299,0.62,1400000,State Panel Polling,850,lv,nonpartisan,mixed,57.04,42.96,US-SEN-NM-2024,US-SEN-NM-2024-D,US-SEN-NM-2024-R,DEM,0.5519,0.4481,0.5704
2024,NV,Nevada,2024-11-05,I,DEM nominee NV 2024,REP nominee NV 2024,False,True,0.4847,0.5153,3193244,3173375,0.4589,0.5411,1263353,REP,1.0,3.5,-0.2,1.5523,0.62,2100000,State Panel Polling,850,lv,nonpartisan,mixed,46.72,53.28,US-SEN-NV-2024,US-SEN-NV-2024-D,US-SEN-NV-2024-R,REP,0.4847,0.5153,0.4672
2024,NY,New York,2024-11-05,I,DEM nominee NY 2024,REP nominee NY 2024,True,False,0.6458,0.3542,3614327,3795349,0.6404,0.3596,7576112,DEM,12.0,3.5,-0.2,1.7851,0.62,13000000,State Panel Polling,850,lv,nonpartisan,mixed,65.95,34.05,US-SEN-NY-2024,US-SEN-NY-2024-D,US-SEN-NY-2024-R,DEM,0.6458,0.3542,0.6595
2024,OH,Ohio,2024-11-05,I,DEM nominee OH 2024,REP nominee OH 2024,False,True,0.341,0.659,3816918,3455020,0.3395,0.6605,4745112,REP,-6.0,3.5,-0.2,0.0682,0.62,8100000,State Panel Polling,850,lv,nonpartisan,mixed,36.59,63.41,US-SEN-OH-2024,US-SEN-OH-2024-D,US-SEN-OH-2024-R,REP,0.341,0.659,0.3659
2024,PA,Pennsylvania,2024-11-05,I,DEM nominee PA 2024,REP nominee PA 2024,False,True,0.4274,0.5726,3454787,3176512,0.4385,0.5615,5022340,REP,-1.0,3.5,-0.2,0.6132,0.62,9000000,State Panel Polling,850,lv,nonpartisan,mixed,46.51,53.49,US-SEN-PA-2024,US-SEN-PA-2024-D,US-SEN-PA-2024-R,REP,0.4274,0.5726,0.4651
2024,RI,Rhode Island,2024-11-05,I,DEM nominee RI 2024,REP nominee RI 2024,True,False,0.6287,0.3713,3752135,3269044,0.6351,0.3649,543945,DEM,14.0,3.5,-0.2,-1.919,0.62,800000,State Panel Polling,850,lv,nonpartisan,mixed,61.97,38.03,US-SEN-RI-2024,US-SEN-RI-2024-D,US-SEN-RI-2024-R,DEM,0.6287,0.3713,0.6197
2024,TN,Tennessee,2024-11-05,I,DEM nominee TN 2024,REP nominee TN 2024,False,True,0.3362,0.6638,3758804,3714815,0.3243,0.6757,2854268,REP,-13.0,3.5,-0.2,-0.6612,0.62,4500000,State Panel Polling,850,lv,nonpartisan,mixed,33.4,66.6,US-SEN-TN-2024,US-SEN-TN-2024-D,US-SEN-TN-2024-R,REP,0.3362,0.6638,0.334
2024,TX,Texas,2024-11-05,I,DEM nominee TX 2024,REP nominee TX 2024,False,True,0.3588,0.6412,3218325,3739936,0.3691,0.6309,10403589,REP,-5.0,3.5,-0.2,-0.6738,0.62,17000000,State Panel Polling,850,lv,nonpartisan,mixed,39.68,60.32,US-SEN-TX-2024,US-SEN-TX-2024-D,US-SEN-TX-2024-R,REP,0.3588,0.6412,0.3968
2024,UT,Utah,2024-11-05,I,DEM nominee UT 2024,REP nominee UT 2024,False,True,0.3165,0.6835,3693468,3792903,0.3,0.7,1065107,REP,-13.0,3.5,-0.2,1.4556,0.62,1900000,State Panel Polling,850,lv,nonpartisan,mixed,32.0,68.0,US-SEN-UT-2024,US-SEN-UT-2024-D,US-SEN-UT-2024-R,REP,0.3165,0.6835,0.32
2024,VA,Virginia,2024-11-05,I,DEM nominee VA 2024,REP nominee VA 2024,False,True,0.5044,0.4956,3680114,3150355,0.4784,0.5216,3594339,REP,3.0,3.5,-0.2,1.5398,0.62,6000000,State Panel Polling,850,lv,nonpartisan,mixed,45.73,54.27,US-SEN-VA-2024,US-SEN-VA-2024-D,US-SEN-VA-2024-R,REP,0.5044,0.4956,0.4573
2024,VT,Vermont,2024-11-05,I,DEM nominee VT 2024,REP nominee VT 2024,True,False,0.72,0.28,4106667,4241067,0.72,0.28,333375,DEM,20.0,3.5,-0.2,-0.0406,0.62,500000,State Panel Polling,850,lv,nonpartisan,mixed,71.61,28.39,US-SEN-VT-2024,US-SEN-VT-2024-D,US-SEN-VT-2024-R,DEM,0.72,0.28,0.7161
2024,WA,Washington,2024-11-05,I,DEM nominee WA 2024,REP nominee WA 2024,True,False,0.6178,0.3822,3974545,3668619,0.5941,0.4059,3041269,DEM,9.0,3.5,-0.2,0.2208,0.62,5000000,State Panel Polling,850,lv,nonpartisan,mixed,56.97,43.03,US-SEN-WA-2024,US-SEN-WA-2024-D,US-SEN-WA-2024-R,DEM,0.6178,0.3822,0.5697
2024,WI,Wisconsin,2024-11-05,I,DEM nominee WI 2024,REP nominee WI 2024,False,True,0.3791,0.6209,2747249,3238653,0.4069,0.5931,2683998,REP,0.0,3.5,-0.2,1.7202,0.62,4400000,State Panel Polling,850,lv,nonpartisan,mixed,40.29,59.71,US-SEN-WI-2024,US-SEN-WI-2024-D,US-SEN-WI-2024-R,REP,0.3791,0.6209,0.4029
2024,WV,West Virginia,2024-11-05,I,DEM nominee WV 2024,REP nominee WV 2024,True,False,0.3,0.7,4165755,4095481,0.3,0.7,748972,REP,-25.0,3.5,-0.2,1.0946,0.62,1300000,State Panel Polling,850,lv,nonpartisan,mixed,30.0,70.0,US-SEN-WV-2024,US-SEN-WV-2024-D,US-SEN-WV-2024-R,DEM,0.3,0.7,0.3
2024,WY,Wyoming,2024-11-05,I,DEM nominee WY 2024,REP nominee WY 2024,False,True,0.3,0.7,3745658,4050423,0.3,0.7,167885,REP,-25.0,3.5,-0.2,-1.5542,0.62,290000,State Panel Polling,850,lv,nonpartisan,mixed,30.71,69.29,US-SEN-WY-2024,US-SEN-WY-2024-D,US-SEN-WY-2024-R,REP,0.3,0.7,0.3071
2026,AK,Alaska,2026-11-03,II,DEM nominee AK 2026,REP nominee AK 2026,False,True,0.3774,0.6226,3976030,3563641,,,,,-9.0,3.5,-0.1,0.11,0.45,580000,State Panel Polling,850,lv,nonpartisan,mixed,36.32,63.68,US-SEN-AK-2026,US-SEN-AK-2026-D,US-SEN-AK-2026-R,REP,0.3774,0.6226,0.3632
2026,AL,Alabama,2026-11-03,II,DEM nominee AL 2026,REP nominee AL 2026,False,True,0.3478,0.6522,2801896,3420124,,,,,-15.0,3.5,-0.1,1.274,0.45,3700000,State Panel Polling,850,lv,nonpartisan,mixed,34.02,65.98,US-SEN-AL-2026,US-SEN-AL-2026-D,US-SEN-AL-2026-R,REP,0.3478,0.6522,0.3402
2026,AR,Arkansas,2026-11-03,II,DEM nominee AR 2026,REP nominee AR 2026,False,True,0.3351,0.6649,3821598,3637471,,,,,-15.0,3.5,-0.1,1.3338,0.45,1900000,State Panel Polling,850,lv,nonpartisan,mixed,32.04,67.96,US-SEN-AR-2026,US-SEN-AR-2026-D,US-SEN-AR-2026-R,REP,0.3351,0.6649,0.3204
2026,CO,Colorado,2026-11-03,II,DEM nominee CO 2026,REP nominee CO 2026,True,False,0.6351,0.3649,2928480,2626335,,,,,4.0,3.5,-0.1,0.0837,0.45,4000000,State Panel Polling,850,lv,nonpartisan,mixed,60.4,39.6,US-SEN-CO-2026,US-SEN-CO-2026-D,US-SEN-CO-2026-R,DEM,0.6351,0.3649,0.604
2026,DE,Delaware,2026-11-03,II,DEM nominee DE 2026,REP nominee DE 2026,True,False,0.7173,0.2827,3616648,3875568,,,,,12.0,3.5,-0.1,1.3714,0.45,800000,State Panel Polling,850,lv,nonpartisan,mixed,72.0,28.0,US-SEN-DE-2026,US-SEN-DE-2026-D,US-SEN-DE-2026-R,DEM,0.7173,0.2827,0.72
