cycle,state,state_name,election_date,electoral_votes,dem_name,rep_name,dem_incumbent,rep_incumbent,dem_previous_vote_share,rep_previous_vote_share,dem_fundraising_usd,rep_fundraising_usd,dem_vote_share,rep_vote_share,turnout,winner_party,partisan_lean,incumbency_advantage,economic_index,demographic_turnout_index,historical_turnout_rate,registered_voters,pollster,poll_sample_size,poll_population,poll_sponsor_class,poll_methodology,dem_poll_pct,rep_poll_pct,race_id,dem_option_id,rep_option_id,incumbent_party,previous_dem_share,previous_rep_share,polling_dem_share_base
2008,OK,Oklahoma,2008-11-04,7,Democratic nominee,Republican nominee,false,true,0.344296,0.655704,269714688,183710222,0.343549,0.656451,1462661,REP,-14.3374,0.0,4.2,-3.8926,0.78,1875206,State Panel Polling,925,lv,nonpartisan,mixed,41.4323,58.5677,US-PRES-OK-2008,US-PRES-OK-2008-D,US-PRES-OK-2008-R,REP,0.344296,0.655704,0.414323
2008,OR,Oregon,2008-11-04,7,Democratic nominee,Republican nominee,false,true,0.521086,0.478914,327451250,223036210,0.584137,0.415863,1775766,DEM,3.3416,0.0,4.2,0.5272,0.78,2276623,State Panel Polling,925,lv,nonpartisan,mixed,55.9291,44.0709,US-PRES-OR-2008,US-PRES-OR-2008-D,US-PRES-OR-2008-R,REP,0.521086,0.478914,0.559291
2008,PA,Pennsylvania,2008-11-04,21,Democratic nominee,Republican nominee,false,true,0.512583,0.487417,1093906531,745090349,0.552297,0.447703,5932248,DEM,2.4913,0.0,4.2,0.3146,0.78,7605446,State Panel Polling,925,lv,nonpartisan,mixed,55.2318,44.7682,US-PRES-PA-2008,US-PRES-PA-2008-D,US-PRES-PA-2008-R,REP,0.512583,0.487417,0.552318
2008,RI,Rhode Island,2008-11-04,4,Democratic nominee,Republican nominee,false,true,0.605775,0.394225,85185793,58022427,0.641981,0.358019,461962,DEM,11.8105,0.0,4.2,2.6444,0.78,592259,State Panel Polling,925,lv,nonpartisan,mixed,62.873599999999996,37.126400000000004,US-PRES-RI-2008,US-PRES-RI-2008-D,US-PRES-RI-2008-R,REP,0.605775,0.394225,0.628736
2008,SC,South Carolina,2008-11-04,8,Democratic nominee,Republican nominee,false,true,0.413635,0.586365,349870418,238306532,0.454556,0.545444,1897345,REP,-7.4034,0.0,4.2,-2.1591,0.78,2432494,State Panel Polling,925,lv,nonpartisan,mixed,47.1181,52.881899999999995,US-PRES-SC-2008,US-PRES-SC-2008-D,US-PRES-SC-2008-R,REP,0.413635,0.586365,0.471181
2008,SD,South Dakota,2008-11-04,3,Democratic nominee,Republican nominee,false,true,0.390867,0.609133,68961543,46971637,0.457043,0.542957,373978,REP,-9.6803,0.0,4.2,-2.7283,0.78,479459,State Panel Polling,925,lv,nonpartisan,mixed,45.2511,54.7489,US-PRES-SD-2008,US-PRES-SD-2008-D,US-PRES-SD-2008-R,REP,0.390867,0.609133,0.452511
2008,TN,Tennessee,2008-11-04,11,Democratic nominee,Republican nominee,false,true,0.428146,0.571854,473283806,322366844,0.423685,0.576315,2566615,REP,-5.9524,0.0,4.2,-1.7964,0.78,3290532,State Panel Polling,925,lv,nonpartisan,mixed,48.3079,51.692099999999996,US-PRES-TN-2008,US-PRES-TN-2008-D,US-PRES-TN-2008-R,REP,0.428146,0.571854,0.483079
2008,TX,Texas,2008-11-04,34,Democratic nominee,Republican nominee,false,true,0.384898,0.615102,1476668008,1005799902,0.440641,0.559359,8007961,REP,-10.2772,0.0,4.2,-2.8775,0.78,10266617,State Panel Polling,925,lv,nonpartisan,mixed,44.7616,55.2384,US-PRES-TX-2008,US-PRES-TX-2008-D,US-PRES-TX-2008-R,REP,0.384898,0.615102,0.447616
2008,UT,Utah,2008-11-04,5,Democratic nominee,Republican nominee,false,true,0.266536,0.733464,170330280,116016720,0.354736,0.645264,923700,REP,-22.1134,0.0,4.2,-5.8366,0.78,1184231,State Panel Polling,925,lv,nonpartisan,mixed,35.0559,64.94409999999999,US-PRES-UT-2008,US-PRES-UT-2008-D,US-PRES-UT-2008-R,REP,0.266536,0.733464,0.350559
2008,VT,Vermont,2008-11-04,3,Democratic nominee,Republican nominee,false,true,0.60301,0.39699,58682718,39970442,0.688992,0.311008,318236,DEM,11.534,0.0,4.2,2.5753,0.78,407995,State Panel Polling,925,lv,nonpartisan,mixed,62.6468,37.3532,US-PRES-VT-2008,US-PRES-VT-2008-D,US-PRES-VT-2008-R,REP,0.60301,0.39699,0.626468
2008,VA,Virginia,2008-11-04,13,Democratic nominee,Republican nominee,false,true,0.458663,0.541337,679428623,462777847,0.531826,0.468174,3684537,DEM,-2.9007,0.0,4.2,-1.0334,0.78,4723765,State Panel Polling,925,lv,nonpartisan,mixed,50.8104,49.1896,US-PRES-VA-2008,US-PRES-VA-2008-D,US-PRES-VA-2008-R,REP,0.458663,0.541337,0.508104
2008,WA,Washington,2008-11-04,11,Democratic nominee,Republican nominee,false,true,0.536465,0.463535,549523802,374296038,0.58752,0.41248,2980064,DEM,4.8795,0.0,4.2,0.9116,0.78,3820595,State Panel Polling,925,lv,nonpartisan,mixed,57.190200000000004,42.809799999999996,US-PRES-WA-2008,US-PRES-WA-2008-D,US-PRES-WA-2008-R,REP,0.536465,0.463535,0.571902
2008,WV,West Virginia,2008-11-04,5,Democratic nominee,Republican nominee,false,true,0.435203,0.564797,129323961,88086169,0.433263,0.566737,701323,REP,-5.2467,0.0,4.2,-1.6199,0.78,899132,State Panel Polling,925,lv,nonpartisan,mixed,48.8866,51.1134,US-PRES-WV-2008,US-PRES-WV-2008-D,US-PRES-WV-2008-R,REP,0.435203,0.564797,0.488866
2008,WI,Wisconsin,2008-11-04,10,Democratic nominee,Republican nominee,false,true,0.501918,0.498082,542062978,369214262,0.570557,0.429443,2939604,DEM,1.4248,0.0,4.2,0.048,0.78,3768723,State Panel Polling,925,lv,nonpartisan,mixed,54.357299999999995,45.642700000000005,US-PRES-WI-2008,US-PRES-WI-2008-D,US-PRES-WI-2008-R,REP,0.501918,0.498082,0.543573
2008,WY,Wyoming,2008-11-04,3,Democratic nominee,Republican nominee,false,true,0.296873,0.703127,45699114,31126946,0.33438,0.66562,247826,REP,-19.0797,0.0,4.2,-5.0782,0.78,317726,State Panel Polling,925,lv,nonpartisan,mixed,37.5436,62.4564,US-PRES-WY-2008,US-PRES-WY-2008-D,US-PRES-WY-2008-R,REP,0.296873,0.703127,0.375436
2012,AL,Alabama,2012-11-06,9,Democratic nominee,Republican nominee,true,false,0.391091,0.608909,300767639,335234871,0.387838,0.612162,2051621,REP,-14.6617,0.0,-1.2,-2.7227,0.78,2630283,State Panel Polling,925,lv,nonpartisan,mixed,39.8695,60.1305,US-PRES-AL-2012,US-PRES-AL-2012-D,US-PRES-AL-2012-R,DEM,0.391091,0.608909,0.398695
2012,AK,Alaska,2012-11-06,3,Democratic nominee,Republican nominee,true,false,0.389352,0.610648,42120526,46947434,0.426847,0.573153,287316,REP,-14.8356,0.0,-1.2,-2.7662,0.78,368354,State Panel Polling,925,lv,nonpartisan,mixed,39.7269,60.2731,US-PRES-AK-2012,US-PRES-AK-2012-D,US-PRES-AK-2012-R,DEM,0.389352,0.610648,0.397269
2012,AZ,Arizona,2012-11-06,11,Democratic nominee,Republican nominee,true,false,0.456861,0.543139,331152688,369101972,0.453866,0.546134,2258886,REP,-8.0847,0.0,-1.2,-1.0785,0.78,2896008,State Panel Polling,925,lv,nonpartisan,mixed,45.2626,54.7374,US-PRES-AZ-2012,US-PRES-AZ-2012-D,US-PRES-AZ-2012-R,DEM,0.456861,0.543139,0.452626
2012,AR,Arkansas,2012-11-06,6,Democratic nominee,Republican nominee,true,false,0.398283,0.601717,152779630,170287800,0.378456,0.621544,1042153,REP,-13.9425,0.0,-1.2,-2.5429,0.78,1336094,State Panel Polling,925,lv,nonpartisan,mixed,40.4592,59.54079999999999,US-PRES-AR-2012,US-PRES-AR-2012-D,US-PRES-AR-2012-R,DEM,0.398283,0.601717,0.404592
2012,CA,California,2012-11-06,55,Democratic nominee,Republican nominee,true,false,0.622784,0.377216,1860976024,2074239306,0.618728,0.381272,12694243,DEM,8.5077,0.0,-1.2,3.0696,0.78,16274671,State Panel Polling,925,lv,nonpartisan,mixed,58.8683,41.1317,US-PRES-CA-2012,US-PRES-CA-2012-D,US-PRES-CA-2012-R,DEM,0.622784,0.377216,0.588683
2012,CO,Colorado,2012-11-06,9,Democratic nominee,Republican nominee,true,false,0.545506,0.454494,367723230,409863410,0.52748,0.47252,2508344,DEM,0.7799,0.0,-1.2,1.1377,0.78,3215826,State Panel Polling,925,lv,nonpartisan,mixed,52.531499999999994,47.468500000000006,US-PRES-CO-2012,US-PRES-CO-2012-D,US-PRES-CO-2012-R,DEM,0.545506,0.454494,0.525315
2012,CT,Connecticut,2012-11-06,7,Democratic nominee,Republican nominee,true,false,0.613183,0.386817,225760335,251631915,0.587726,0.412274,1539975,DEM,7.5476,0.0,-1.2,2.8296,0.78,1974327,State Panel Polling,925,lv,nonpartisan,mixed,58.081,41.919,US-PRES-CT-2012,US-PRES-CT-2012-D,US-PRES-CT-2012-R,DEM,0.613183,0.386817,0.58081
2012,DE,Delaware,2012-11-06,3,Democratic nominee,Republican nominee,true,false,0.626381,0.373619,59822769,66678311,0.59447,0.40553,408068,DEM,8.8674,0.0,-1.2,3.1595,0.78,523164,State Panel Polling,925,lv,nonpartisan,mixed,59.1633,40.8367,US-PRES-DE-2012,US-PRES-DE-2012-D,US-PRES-DE-2012-R,DEM,0.626381,0.373619,0.591633
2012,DC,District of Columbia,2012-11-06,3,Democratic nominee,Republican nominee,true,false,0.934008,0.065992,42286917,47132893,0.925876,0.074124,288451,DEM,39.63,0.0,-1.2,10.8502,0.78,369809,State Panel Polling,925,lv,nonpartisan,mixed,84.3886,15.611399999999998,US-PRES-DC-2012,US-PRES-DC-2012-D,US-PRES-DC-2012-R,DEM,0.934008,0.065992,0.843886
2012,FL,Florida,2012-11-06,29,Democratic nominee,Republican nominee,true,false,0.514197,0.485803,1231616360,1372756570,0.504423,0.495577,8401203,DEM,-2.3511,0.0,-1.2,0.3549,0.78,10770773,State Panel Polling,925,lv,nonpartisan,mixed,49.9641,50.0359,US-PRES-FL-2012,US-PRES-FL-2012-D,US-PRES-FL-2012-R,DEM,0.514197,0.485803,0.499641
2012,GA,Georgia,2012-11-06,16,Democratic nominee,Republican nominee,true,false,0.473717,0.526283,564778699,629500951,0.460434,0.539566,3852515,REP,-6.3991,0.0,-1.2,-0.6571,0.78,4939122,State Panel Polling,925,lv,nonpartisan,mixed,46.6448,53.3552,US-PRES-GA-2012,US-PRES-GA-2012-D,US-PRES-GA-2012-R,DEM,0.473717,0.526283,0.466448
2012,HI,Hawaii,2012-11-06,4,Democratic nominee,Republican nominee,true,false,0.729937,0.270063,62696862,69881768,0.717038,0.282962,427673,DEM,19.223,0.0,-1.2,5.7484,0.78,548299,State Panel Polling,925,lv,nonpartisan,mixed,67.6549,32.3451,US-PRES-HI-2012,US-PRES-HI-2012-D,US-PRES-HI-2012-R,DEM,0.729937,0.270063,0.676549
2012,ID,Idaho,2012-11-06,4,Democratic nominee,Republican nominee,true,false,0.369754,0.630246,92900127,103546253,0.335786,0.664214,633698,REP,-16.7954,0.0,-1.2,-3.2561,0.78,812433,State Panel Polling,925,lv,nonpartisan,mixed,38.1198,61.88020000000001,US-PRES-ID-2012,US-PRES-ID-2012-D,US-PRES-ID-2012-R,DEM,0.369754,0.630246,0.381198
2012,IL,Illinois,2012-11-06,20,Democratic nominee,Republican nominee,true,false,0.627343,0.372657,755683125,842282555,0.585775,0.414225,5154728,DEM,8.9635,0.0,-1.2,3.1836,0.78,6608626,State Panel Polling,925,lv,nonpartisan,mixed,59.2421,40.7579,US-PRES-IL-2012,US-PRES-IL-2012-D,US-PRES-IL-2012-R,DEM,0.627343,0.372657,0.592421
2012,IN,Indiana,2012-11-06,11,Democratic nominee,Republican nominee,true,false,0.50522,0.49478,377264838,420498462,0.447996,0.552004,2573430,REP,-3.2488,0.0,-1.2,0.1305,0.78,3299269,State Panel Polling,925,lv,nonpartisan,mixed,49.228,50.77199999999999,US-PRES-IN-2012,US-PRES-IN-2012-D,US-PRES-IN-2012-R,DEM,0.50522,0.49478,0.49228
2012,IA,Iowa,2012-11-06,6,Democratic nominee,Republican nominee,true,false,0.548488,0.451512,227693403,253786507,0.529594,0.470406,1553161,DEM,1.078,0.0,-1.2,1.2122,0.78,1991232,State Panel Polling,925,lv,nonpartisan,mixed,52.776,47.224,US-PRES-IA-2012,US-PRES-IA-2012-D,US-PRES-IA-2012-R,DEM,0.548488,0.451512,0.52776
2012,KS,Kansas,2012-11-06,6,Democratic nominee,Republican nominee,true,false,0.423877,0.576123,166150576,185191024,0.388867,0.611133,1133360,REP,-11.383,0.0,-1.2,-1.9031,0.78,1453026,State Panel Polling,925,lv,nonpartisan,mixed,42.5579,57.44210000000001,US-PRES-KS-2012,US-PRES-KS-2012-D,US-PRES-KS-2012-R,DEM,0.423877,0.576123,0.425579
2012,KY,Kentucky,2012-11-06,8,Democratic nominee,Republican nominee,true,false,0.417666,0.582334,258977696,288655904,0.384572,0.615428,1766560,REP,-12.0042,0.0,-1.2,-2.0584,0.78,2264821,State Panel Polling,925,lv,nonpartisan,mixed,42.0486,57.9514,US-PRES-KY-2012,US-PRES-KY-2012-D,US-PRES-KY-2012-R,DEM,0.417666,0.582334,0.420486
2012,LA,Louisiana,2012-11-06,8,Democratic nominee,Republican nominee,true,false,0.405428,0.594572,287541680,320493250,0.412532,0.587468,1961403,REP,-13.2279,0.0,-1.2,-2.3643,0.78,2514619,State Panel Polling,925,lv,nonpartisan,mixed,41.0451,58.9549,US-PRES-LA-2012,US-PRES-LA-2012-D,US-PRES-LA-2012-R,DEM,0.405428,0.594572,0.410451
2012,ME,Maine,2012-11-06,4,Democratic nominee,Republican nominee,true,false,0.588295,0.411705,101679121,113331299,0.578599,0.421401,693582,DEM,5.0588,0.0,-1.2,2.2074,0.78,889208,State Panel Polling,925,lv,nonpartisan,mixed,56.0402,43.9598,US-PRES-ME-2012,US-PRES-ME-2012-D,US-PRES-ME-2012-R,DEM,0.588295,0.411705,0.560402
2012,MD,Maryland,2012-11-06,10,Democratic nominee,Republican nominee,true,false,0.629301,0.370699,388447926,432963104,0.633217,0.366783,2649713,DEM,9.1593,0.0,-1.2,3.2325,0.78,3397068,State Panel Polling,925,lv,nonpartisan,mixed,59.402699999999996,40.597300000000004,US-PRES-MD-2012,US-PRES-MD-2012-D,US-PRES-MD-2012-R,DEM,0.629301,0.370699,0.594027
2012,MA,Massachusetts,2012-11-06,11,Democratic nominee,Republican nominee,true,false,0.631971,0.368029,455867946,508109294,0.617857,0.382143,3109604,DEM,9.4263,0.0,-1.2,3.2993,0.78,3986672,State Panel Polling,925,lv,nonpartisan,mixed,59.621599999999994,40.378400000000006,US-PRES-MA-2012,US-PRES-MA-2012-D,US-PRES-MA-2012-R,DEM,0.631971,0.368029,0.596216
2012,MI,Michigan,2012-11-06,16,Democratic nominee,Republican nominee,true,false,0.583713,0.416287,686062345,764683405,0.548005,0.451995,4679825,DEM,4.6005,0.0,-1.2,2.0928,0.78,5999776,State Panel Polling,925,lv,nonpartisan,mixed,55.6645,44.3355,US-PRES-MI-2012,US-PRES-MI-2012-D,US-PRES-MI-2012-R,DEM,0.583713,0.416287,0.556645
2012,MN,Minnesota,2012-11-06,10,Democratic nominee,Republican nominee,true,false,0.552294,0.447706,420213067,468368453,0.539412,0.460588,2866392,DEM,1.4586,0.0,-1.2,1.3073,0.78,3674862,State Panel Polling,925,lv,nonpartisan,mixed,53.088100000000004,46.911899999999996,US-PRES-MN-2012,US-PRES-MN-2012-D,US-PRES-MN-2012-R,DEM,0.552294,0.447706,0.530881
2012,MS,Mississippi,2012-11-06,6,Democratic nominee,Republican nominee,true,false,0.433581,0.566419,186723687,208121763,0.441981,0.558019,1273695,REP,-10.4127,0.0,-1.2,-1.6605,0.78,1632942,State Panel Polling,925,lv,nonpartisan,mixed,43.3536,56.64640000000001,US-PRES-MS-2012,US-PRES-MS-2012-D,US-PRES-MS-2012-R,DEM,0.433581,0.566419,0.433536
2012,MO,Missouri,2012-11-06,10,Democratic nominee,Republican nominee,true,false,0.499324,0.500676,396734198,442198962,0.452213,0.547787,2706236,REP,-3.8383,0.0,-1.2,-0.0169,0.78,3469533,State Panel Polling,925,lv,nonpartisan,mixed,48.7446,51.255399999999995,US-PRES-MO-2012,US-PRES-MO-2012-D,US-PRES-MO-2012-R,DEM,0.499324,0.500676,0.487446
2012,MT,Montana,2012-11-06,3,Democratic nominee,Republican nominee,true,false,0.488306,0.511694,68867842,76759928,0.429658,0.570342,469767,REP,-4.9402,0.0,-1.2,-0.2924,0.78,602265,State Panel Polling,925,lv,nonpartisan,mixed,47.8411,52.15890000000001,US-PRES-MT-2012,US-PRES-MT-2012-D,US-PRES-MT-2012-R,DEM,0.488306,0.511694,0.478411
2012,NE,Nebraska,2012-11-06,5,Democratic nominee,Republican nominee,true,false,0.423909,0.576091,113929457,126985493,0.388706,0.611294,777145,REP,-11.3798,0.0,-1.2,-1.9023,0.78,996340,State Panel Polling,925,lv,nonpartisan,mixed,42.5606,57.439400000000006,US-PRES-NE-2012,US-PRES-NE-2012-D,US-PRES-NE-2012-R,DEM,0.423909,0.576091,0.425606
2012,NV,Nevada,2012-11-06,6,Democratic nominee,Republican nominee,true,false,0.563867,0.436133,145858204,162573196,0.534075,0.465925,994940,DEM,2.616,0.0,-1.2,1.5967,0.78,1275564,State Panel Polling,925,lv,nonpartisan,mixed,54.0371,45.9629,US-PRES-NV-2012,US-PRES-NV-2012-D,US-PRES-NV-2012-R,DEM,0.563867,0.436133,0.540371
2012,NH,New Hampshire,2012-11-06,4,Democratic nominee,Republican nominee,true,false,0.548685,0.451315,102543621,114294869,0.528338,0.471662,699479,DEM,1.0978,0.0,-1.2,1.2171,0.78,896768,State Panel Polling,925,lv,nonpartisan,mixed,52.7922,47.2078,US-PRES-NH-2012,US-PRES-NH-2012-D,US-PRES-NH-2012-R,DEM,0.548685,0.451315,0.527922
2012,NJ,New Jersey,2012-11-06,14,Democratic nominee,Republican nominee,true,false,0.578646,0.421354,527888128,588382812,0.58952,0.41048,3600874,DEM,4.0939,0.0,-1.2,1.9662,0.78,4616505,State Panel Polling,925,lv,nonpartisan,mixed,55.249,44.751,US-PRES-NJ-2012,US-PRES-NJ-2012-D,US-PRES-NJ-2012-R,DEM,0.578646,0.421354,0.55249
2012,NM,New Mexico,2012-11-06,5,Democratic nominee,Republican nominee,true,false,0.576649,0.423351,110114632,122733498,0.552952,0.447048,751123,DEM,3.8941,0.0,-1.2,1.9162,0.78,962978,State Panel Polling,925,lv,nonpartisan,mixed,55.0852,44.9148,US-PRES-NM-2012,US-PRES-NM-2012-D,US-PRES-NM-2012-R,DEM,0.576649,0.423351,0.550852
2012,NY,New York,2012-11-06,29,Democratic nominee,Republican nominee,true,false,0.657639,0.342361,959881825,1069881925,0.660427,0.339573,6547625,DEM,11.9931,0.0,-1.2,3.941,0.78,8394391,State Panel Polling,925,lv,nonpartisan,mixed,61.726400000000005,38.273599999999995,US-PRES-NY-2012,US-PRES-NY-2012-D,US-PRES-NY-2012-R,DEM,0.657639,0.342361,0.617264
2012,NC,North Carolina,2012-11-06,15,Democratic nominee,Republican nominee,true,false,0.50166,0.49834,652192028,726931632,0.48966,0.51034,4448786,REP,-3.6048,0.0,-1.2,0.0415,0.78,5703572,State Panel Polling,925,lv,nonpartisan,mixed,48.936099999999996,51.063900000000004,US-PRES-NC-2012,US-PRES-NC-2012-D,US-PRES-NC-2012-R,DEM,0.50166,0.49834,0.489361
2012,ND,North Dakota,2012-11-06,3,Democratic nominee,Republican nominee,true,false,0.455913,0.544087,45927728,51190932,0.398888,0.601112,313286,REP,-8.1794,0.0,-1.2,-1.1022,0.78,401649,State Panel Polling,925,lv,nonpartisan,mixed,45.1849,54.81510000000001,US-PRES-ND-2012,US-PRES-ND-2012-D,US-PRES-ND-2012-R,DEM,0.455913,0.544087,0.451849
2012,OH,Ohio,2012-11-06,18,Democratic nominee,Republican nominee,true,false,0.523338,0.476662,804691505,896907175,0.515141,0.484859,5489028,DEM,-1.4369,0.0,-1.2,0.5835,0.78,7037215,State Panel Polling,925,lv,nonpartisan,mixed,50.713699999999996,49.286300000000004,US-PRES-OH-2012,US-PRES-OH-2012-D,US-PRES-OH-2012-R,DEM,0.523338,0.476662,0.507137
2012,OK,Oklahoma,2012-11-06,7,Democratic nominee,Republican nominee,true,false,0.343549,0.656451,195692235,218118085,0.332277,0.667723,1334872,REP,-19.4158,0.0,-1.2,-3.9113,0.78,1711374,State Panel Polling,925,lv,nonpartisan,mixed,35.971,64.029,US-PRES-OK-2012,US-PRES-OK-2012-D,US-PRES-OK-2012-R,DEM,0.343549,0.656451,0.35971
2012,OR,Oregon,2012-11-06,7,Democratic nominee,Republican nominee,true,false,0.584137,0.415863,252835596,281809934,0.562712,0.437288,1724663,DEM,4.643,0.0,-1.2,2.1034,0.78,2211106,State Panel Polling,925,lv,nonpartisan,mixed,55.699299999999994,44.300700000000006,US-PRES-OR-2012,US-PRES-OR-2012-D,US-PRES-OR-2012-R,DEM,0.584137,0.415863,0.556993
2012,PA,Pennsylvania,2012-11-06,20,Democratic nominee,Republican nominee,true,false,0.552297,0.447703,831325793,926593687,0.527319,0.472681,5670708,DEM,1.4589,0.0,-1.2,1.3074,0.78,7270138,State Panel Polling,925,lv,nonpartisan,mixed,53.0884,46.9116,US-PRES-PA-2012,US-PRES-PA-2012-D,US-PRES-PA-2012-R,DEM,0.552297,0.447703,0.530884
2012,RI,Rhode Island,2012-11-06,4,Democratic nominee,Republican nominee,true,false,0.641981,0.358019,64046755,71386355,0.640167,0.359833,436881,DEM,10.4274,0.0,-1.2,3.5495,0.78,560104,State Panel Polling,925,lv,nonpartisan,mixed,60.442499999999995,39.557500000000005,US-PRES-RI-2012,US-PRES-RI-2012-D,US-PRES-RI-2012-R,DEM,0.641981,0.358019,0.604425
2012,SC,South Carolina,2012-11-06,9,Democratic nominee,Republican nominee,true,false,0.454556,0.545444,284050108,316601552,0.446917,0.553083,1937586,REP,-8.3152,0.0,-1.2,-1.1361,0.78,2484085,State Panel Polling,925,lv,nonpartisan,mixed,45.0736,54.9264,US-PRES-SC-2012,US-PRES-SC-2012-D,US-PRES-SC-2012-R,DEM,0.454556,0.545444,0.450736
2012,SD,South Dakota,2012-11-06,3,Democratic nominee,Republican nominee,true,false,0.457043,0.542957,52138143,58113047,0.407815,0.592185,355649,REP,-8.0665,0.0,-1.2,-1.0739,0.78,455960,State Panel Polling,925,lv,nonpartisan,mixed,45.277499999999996,54.72250000000001,US-PRES-SD-2012,US-PRES-SD-2012-D,US-PRES-SD-2012-R,DEM,0.457043,0.542957,0.452775
2012,TN,Tennessee,2012-11-06,11,Democratic nominee,Republican nominee,true,false,0.423685,0.576315,355217517,395924573,0.396489,0.603511,2423039,REP,-11.4022,0.0,-1.2,-1.9079,0.78,3106460,State Panel Polling,925,lv,nonpartisan,mixed,42.5422,57.457800000000006,US-PRES-TN-2012,US-PRES-TN-2012-D,US-PRES-TN-2012-R,DEM,0.423685,0.576315,0.425422
2012,TX,Texas,2012-11-06,38,Democratic nominee,Republican nominee,true,false,0.440641,0.559359,1154909962,1287259808,0.419921,0.580079,7877967,REP,-9.7067,0.0,-1.2,-1.484,0.78,10099958,State Panel Polling,925,lv,nonpartisan,mixed,43.932500000000005,56.0675,US-PRES-TX-2012,US-PRES-TX-2012-D,US-PRES-TX-2012-R,DEM,0.440641,0.559359,0.439325
2012,UT,Utah,2012-11-06,6,Democratic nominee,Republican nominee,true,false,0.354736,0.645264,145487746,162160284,0.253738,0.746262,992413,REP,-18.2971,0.0,-1.2,-3.6316,0.78,1272324,State Panel Polling,925,lv,nonpartisan,mixed,36.8884,63.1116,US-PRES-UT-2012,US-PRES-UT-2012-D,US-PRES-UT-2012-R,DEM,0.354736,0.645264,0.368884
2012,VT,Vermont,2012-11-06,3,Democratic nominee,Republican nominee,true,false,0.688992,0.311008,42797964,47702506,0.682473,0.317527,291937,DEM,15.1284,0.0,-1.2,4.7248,0.78,374278,State Panel Polling,925,lv,nonpartisan,mixed,64.2973,35.7027,US-PRES-VT-2012,US-PRES-VT-2012-D,US-PRES-VT-2012-R,DEM,0.688992,0.311008,0.642973
2012,VA,Virginia,2012-11-06,13,Democratic nominee,Republican nominee,true,false,0.531826,0.468174,556250537,619995483,0.519674,0.480326,3794342,DEM,-0.5882,0.0,-1.2,0.7956,0.78,4864541,State Panel Polling,925,lv,nonpartisan,mixed,51.4097,48.5903,US-PRES-VA-2012,US-PRES-VA-2012-D,US-PRES-VA-2012-R,DEM,0.531826,0.468174,0.514097
2012,WA,Washington,2012-11-06,12,Democratic nominee,Republican nominee,true,false,0.58752,0.41248,446553276,497727184,0.576283,0.423717,3046066,DEM,4.9813,0.0,-1.2,2.188,0.78,3905213,State Panel Polling,925,lv,nonpartisan,mixed,55.9767,44.0233,US-PRES-WA-2012,US-PRES-WA-2012-D,US-PRES-WA-2012-R,DEM,0.58752,0.41248,0.559767
2012,WV,West Virginia,2012-11-06,5,Democratic nominee,Republican nominee,true,false,0.433263,0.566737,96158458,107177982,0.363257,0.636743,655924,REP,-10.4445,0.0,-1.2,-1.6684,0.78,840928,State Panel Polling,925,lv,nonpartisan,mixed,43.3275,56.67249999999999,US-PRES-WV-2012,US-PRES-WV-2012-D,US-PRES-WV-2012-R,DEM,0.433263,0.566737,0.433275
2012,WI,Wisconsin,2012-11-06,10,Democratic nominee,Republican nominee,true,false,0.570557,0.429443,444484017,495420793,0.534634,0.465366,3031951,DEM,3.2849,0.0,-1.2,1.7639,0.78,3887117,State Panel Polling,925,lv,nonpartisan,mixed,54.5857,45.4143,US-PRES-WI-2012,US-PRES-WI-2012-D,US-PRES-WI-2012-R,DEM,0.570557,0.429443,0.545857
2012,WY,Wyoming,2012-11-06,3,Democratic nominee,Republican nominee,true,false,0.33438,0.66562,35220357,39256523,0.288394,0.711606,240248,REP,-20.3328,0.0,-1.2,-4.1405,0.78,308010,State Panel Polling,925,lv,nonpartisan,mixed,35.2191,64.7809,US-PRES-WY-2012,US-PRES-WY-2012-D,US-PRES-WY-2012-R,DEM,0.33438,0.66562,0.352191
2016,AL,Alabama,2016-11-08,9,Democratic nominee,Republican nominee,true,false,0.387838,0.612162,291607005,343211615,0.356259,0.643741,2047802,REP,-13.2261,0.0,-1.8,-2.8041,0.78,2625387,State Panel Polling,925,lv,nonpartisan,mixed,39.002700000000004,60.997299999999996,US-PRES-AL-2016,US-PRES-AL-2016-D,US-PRES-AL-2016-R,DEM,0.387838,0.612162,0.390027
2016,AK,Alaska,2016-11-08,3,Democratic nominee,Republican nominee,true,false,0.426847,0.573153,39849358,46901352,0.416143,0.583857,279841,REP,-9.3252,0.0,-1.8,-1.8288,0.78,358771,State Panel Polling,925,lv,nonpartisan,mixed,42.201499999999996,57.7985,US-PRES-AK-2016,US-PRES-AK-2016-D,US-PRES-AK-2016-R,DEM,0.426847,0.573153,0.422015
2016,AZ,Arizona,2016-11-08,11,Democratic nominee,Republican nominee,true,false,0.453866,0.546134,343698064,404521036,0.481109,0.518891,2413610,REP,-6.6233,0.0,-1.8,-1.1533,0.78,3094372,State Panel Polling,925,lv,nonpartisan,mixed,44.417,55.583000000000006,US-PRES-AZ-2016,US-PRES-AZ-2016-D,US-PRES-AZ-2016-R,DEM,0.453866,0.546134,0.44417
